,Mission ID,Mission Date,Theater of Operations,Country,Aircraft Series,Takeoff Base,Takeoff Location,Takeoff Latitude,Takeoff Longitude,Target Country,Target City,Target Latitude,Target Longitude,Altitude,High Explosives,High Explosives Type,High Explosives Weight LBS,High Explosives Weight Tons,Incendiary Devices,Incendiary Devices Type,Incendiary Devices Weight LBS,Incendiary Devices Weight Tons,Fragmentation Devices,Fragmentation Devices Type,Fragmentation Devices Weight LBS,Fragmentation Devices Weight Tons,Total Weight LBS,Total Weight Tons
79744,80090,4/7/1941,MTO,GREAT BRITAIN,WELL,SHALLUFA,EGYPT,30.2469,32.4923,LIBYA,HOMS L.G.,32.65,14.26,,,,,,,,,0,,,,0,,0
79746,80092,4/7/1941,MTO,GREAT BRITAIN,BLEN,GAMBUT (LG 88?),EGYPT,30.98472222,29.85138889,LIBYA,MENGAR EL TESCHIN (MENGER EL MERCHAB?),32.09,24.01,,,,,,,,,0,,,,0,,0
80128,80476,4/9/1941,MTO,GREAT BRITAIN,BLEN,GAMBUT (LG 88?),EGYPT,30.98472222,29.85138889,LIBYA,MEKILI,32.17,22.28,,,,,,,,,0,,,,0,,0
80129,80477,4/9/1941,MTO,GREAT BRITAIN,BLEN,GAMBUT (LG 88?),EGYPT,30.98472222,29.85138889,LIBYA,NEAR BIR BELAURED (BI'R BAYYUD),31.6,23.83,,,,,,,,,0,,,,0,,0
80176,80525,4/12/1945,,GREAT BRITAIN,LIB,"""TORTORELLA, FOGGIA""",ITALY,42.48,13.55,,ENEMY CONCENTRATIONS AT ARGENTA,44.62,11.83,60,,,,,,,,0,,,,0,,143.75
80475,80826,4/11/1941,MTO,GREAT BRITAIN,BLEN,GAMBUT (LG 88?),EGYPT,30.98472222,29.85138889,LIBYA,GAAD EL AHMAR,30.05,24.08,,,,,,,,,0,,,,0,,0
80479,80830,4/11/1941,MTO,GREAT BRITAIN,WELL,SHALLUFA,EGYPT,30.2469,32.4923,LIBYA,TOBRUK ROAD,32.04,23.95,,,,,,,,,0,,,,0,,0
80865,81216,4/14/1941,MTO,GREAT BRITAIN,BLEN,GAMBUT (LG 88?),EGYPT,30.98472222,29.85138889,LIBYA,SOLLUM - TOBRUK - MEKILI AREA,31.5,25.12,,,,,,,,,0,,,,0,,0
80918,81269,4/15/1941,MTO,GREAT BRITAIN,WELL,SHALLUFA,EGYPT,30.2469,32.4923,LIBYA,"""MENASTIR, EL ADEM, DERNA""",31.97,0.03,,,,,,,,,0,,,,0,,0
81301,81653,4/16/1941,MTO,GREAT BRITAIN,WELL,SHALLUFA,EGYPT,30.2469,32.4923,LIBYA,SOLLUM AREA,31.5,25.12,,,,,,,,,0,,,,0,,0
81665,82018,4/17/1941,MTO,GREAT BRITAIN,BLEN,GAMBUT (LG 88?),EGYPT,30.98472222,29.85138889,LIBYA,CAPUZZO - BARDIA AREA,31.58,25.05,,,,,,,,,0,,,,0,,0
81667,82020,4/17/1941,MTO,GREAT BRITAIN,WELL,SHALLUFA,EGYPT,30.2469,32.4923,LIBYA,EL ADEM,31.91,23.91,,,,,,,,,0,,,,0,,0
81737,82092,4/20/1941,MTO,GREAT BRITAIN,BLEN,GAMBUT (LG 88?),EGYPT,30.98472222,29.85138889,LIBYA,EL ADEM,31.91,23.91,,,,,,,,,0,,,,0,,0
81742,82098,4/21/1941,MTO,GREAT BRITAIN,WELL,SHALLUFA,EGYPT,30.2469,32.4923,LIBYA,CAPUZZO AREA,31.58,25.05,,,,,,,,,0,,,,0,,0
81955,82311,4/22/1941,MTO,GREAT BRITAIN,WELL,SHALLUFA,EGYPT,30.2469,32.4923,LIBYA,BARCE,32.5,20.8,,,,,,,,,0,,,,0,,0
81956,82312,4/22/1941,MTO,GREAT BRITAIN,BLEN,GAMBUT (LG 88?),EGYPT,30.98472222,29.85138889,LIBYA,BENGHAZI,32.11,20.05,,,,,,,,,0,,,,0,,0
81970,82326,4/23/1941,MTO,GREAT BRITAIN,BLEN,GAMBUT (LG 88?),EGYPT,30.98472222,29.85138889,LIBYA,GAZALA N. L.G.,32.15,23.36,,,,,,,,,0,,,,0,,0
81971,82327,4/23/1941,MTO,GREAT BRITAIN,WELL,SHALLUFA,EGYPT,30.2469,32.4923,LIBYA,NEAR BOMBA,32.4,23.13,,,,,,,,,0,,,,0,,0
82000,82357,4/24/1941,MTO,GREAT BRITAIN,BLEN,GAMBUT (LG 88?),EGYPT,30.98472222,29.85138889,LIBYA,ACROMA,32.05,23.7,,,,,,,,,0,,,,0,,0
82001,82358,4/24/1941,MTO,GREAT BRITAIN,BLEN,GAMBUT (LG 88?),EGYPT,30.98472222,29.85138889,LIBYA,BARDIA - CAPUZZO,32.04,23.95,,,,,,,,,0,,,,0,,0
82264,82621,4/23/1944,MTO,USA,A36,CASTEL VOLTURNO AIRFIELD,ITALY,41.036617,13.960642,ITALY,ORVIETO,42.72,12.12,,88,500 LB GP (GP-M43/M64),,22,,,,,,,,,,22
82305,82662,4/23/1944,MTO,USA,A36,CASTEL VOLTURNO AIRFIELD,ITALY,41.036617,13.960642,ITALY,FORMIA,41.25,13.62,,12,500 LB GP (GP-M43/M64),,3,,,,,,,,,,3
82663,83021,4/30/1941,MTO,GREAT BRITAIN,BLEN,GAMBUT (LG 88?),EGYPT,30.98472222,29.85138889,LIBYA,DERNA,32.77,22.63,,,,,,,,,0,,,,0,,0
82664,83022,4/30/1941,MTO,GREAT BRITAIN,WELL,SHALLUFA,EGYPT,30.2469,32.4923,LIBYA,DERNA TOWN,32.77,22.63,,,,,,,,,0,,,,0,,0
82666,83026,5/1/1941,MTO,GREAT BRITAIN,WELL,SHALLUFA,EGYPT,30.2469,32.4923,LIBYA,BENGHAZI,32.11,20.05,,,,,,,,,0,,,,0,,0
82667,83027,5/1/1941,MTO,GREAT BRITAIN,WELL,SHALLUFA,EGYPT,30.2469,32.4923,LIBYA,GAZALA,32.15,23.36,,,,,,,,,0,,,,0,,0
83143,83510,4/23/1944,,GREAT BRITAIN,LIB,"""TORTORELLA, FOGGIA""",ITALY,42.48,13.55,,PARMA,44.8,10.35,,,,,,,,,0,,,,0,,21
84248,84616,4/25/1944,MTO,USA,A36,CASTEL VOLTURNO AIRFIELD,ITALY,41.036617,13.960642,ITALY,ITRI,41.28,13.53,,28,500 LB GP (GP-M43/M64),,7,,,,,,,,,,7
84253,84621,4/25/1944,MTO,USA,A36,CASTEL VOLTURNO AIRFIELD,ITALY,41.036617,13.960642,ITALY,FONDI,41.45,13.45,,16,500 LB GP (GP-M43/M64),,4,,,,,,,,,,4
84254,84622,4/25/1944,MTO,USA,A36,CASTEL VOLTURNO AIRFIELD,ITALY,41.036617,13.960642,ITALY,ATTIGLIANO,42.52,12.28,,16,500 LB GP (GP-M43/M64),,4,,,,,,,,,,4
87443,87837,4/28/1944,MTO,GREAT BRITAIN,LIB,"""TORTORELLA, FOGGIA""",ITALY,42.48,13.55,GREECE,SAN SAFANO PORT,42.48,11.25,,,,,,,,,0,,,,0,,4.5
88847,89244,4/15/1945,,GREAT BRITAIN,LIB,"""TORTORELLA, FOGGIA""",ITALY,42.48,13.55,,VILLACH N M/Y,46.6,13.83,,,,,,,,,0,,,,0,,6.5
89272,89672,4/16/1945,,GREAT BRITAIN,LIB,"""TORTORELLA, FOGGIA""",ITALY,42.48,13.55,,ENEMY TROOP CONCENTRATIONS AT CASALECCHIA,44.47,11.3,80,,,,,,,,0,,,,0,,226.75
89443,89843,4/30/1944,,GREAT BRITAIN,LIB,"""TORTORELLA, FOGGIA""",ITALY,42.48,13.55,,MONFALCON SHIPBUILDING YARD,45.8,13.55,,,,,,,,,0,,,,0,,9
89808,90208,5/1/1944,PTO,NEW ZEALAND,TBF AVENGER,ESPIRITU SANTO,NEW HEBRIDES,-15.25,166.833333,,"""HOSPITAL RIDGE, RABAUL""",-4.191286,152.162657,0,1,2000 LB GP (GP-M34/M66),2000,1,,,,0,,,,0,2000,1
90259,90659,5/1/1944,,GREAT BRITAIN,LIB,"""TORTORELLA, FOGGIA""",ITALY,42.48,13.55,,ALESANDRIA M/Y,44.9,8.65,,,,,,,,,0,,,,0,,75.17
90686,91089,5/2/1944,MTO,GREAT BRITAIN,LIB,"""TORTORELLA, FOGGIA""",ITALY,42.48,13.55,GREECE,SPEZIA PORT,44.1,9.83,,,,,,,,,0,,,,0,,7.38
90687,91090,5/2/1944,,GREAT BRITAIN,LIB,"""TORTORELLA, FOGGIA""",ITALY,42.48,13.55,,PIACENSA M/Y,45.03,9.7,,,,,,,,,0,,,,0,,14
91456,91860,5/4/1944,MTO,USA,A36,CASTEL VOLTURNO AIRFIELD,ITALY,41.036617,13.960642,ITALY,NARNI,42.5,12.52,,16,500 LB GP (GP-M43/M64),,4,,,,,,,,,,4
91457,91861,5/4/1944,MTO,USA,A36,CASTEL VOLTURNO AIRFIELD,ITALY,41.036617,13.960642,ITALY,RONCIGLIONE,42.28,12.22,,16,500 LB GP (GP-M43/M64),,4,,,,,,,,,,4
91458,91862,5/4/1944,MTO,USA,A36,CASTEL VOLTURNO AIRFIELD,ITALY,41.036617,13.960642,ITALY,ORTE,42.47,12.4,,16,500 LB GP (GP-M43/M64),,4,,,,,,,,,,4
92099,92505,4/17/1945,,GREAT BRITAIN,LIB,"""TORTORELLA, FOGGIA""",ITALY,42.48,13.55,,ENEMY COMMUNICATIONS - PORTA MAGGIORE,44.68,11.82,65,,,,,,,,0,,,,0,,152.75
92248,92654,5/6/1944,MTO,USA,A36,CASTEL VOLTURNO AIRFIELD,ITALY,41.036617,13.960642,ITALY,MONTE FIASCONE,42.53,12.05,,112,500 LB GP (GP-M43/M64),,28,,,,,,,,,,28
92270,92676,5/6/1944,MTO,USA,A36,CASTEL VOLTURNO AIRFIELD,ITALY,41.036617,13.960642,ITALY,VITERBO,42.42,12.12,,16,500 LB GP (GP-M43/M64),,4,,,,,,,,,,4
92278,92684,5/6/1944,MTO,USA,A36,CASTEL VOLTURNO AIRFIELD,ITALY,41.036617,13.960642,ITALY,FABRICA DI ROMA,42.3,12.3,,12,500 LB GP (GP-M43/M64),,3,,,,,,,,,,3
92284,92690,5/6/1944,PTO,NEW ZEALAND,SBD DAUNTLESS,"""PIVA AIRSTRIP, BOUGAINVILLE""",SOLOMON ISLANDS,-6.216667,155.066667,BISMARK ARCHIPELAGO,RATAVAL,-4.183333333,152.15,,12,1000 LB GP (GP-M44/M65),12000,6,,,,0,,,,0,12000,6
92675,93081,5/6/1944,PTO,NEW ZEALAND,TBF AVENGER,ESPIRITU SANTO,NEW HEBRIDES,-15.25,166.833333,BISMARK ARCHIPELAGO,RATAVAL,-4.183333333,152.15,,,100 LB GP (GP-M30),10800,5.4,,,,0,,,,0,10800,5.4
92999,93405,5/7/1944,MTO,USA,A36,CASTEL VOLTURNO AIRFIELD,ITALY,41.036617,13.960642,ITALY,SUTRI,42.23,12.22,,112,500 LB GP (GP-M43/M64),,28,,,,,,,,,,28
93031,93437,5/7/1944,MTO,USA,A36,CASTEL VOLTURNO AIRFIELD,ITALY,41.036617,13.960642,ITALY,CIVITA CASTELLANA,42.27,12.4,,16,500 LB GP (GP-M43/M64),,4,,,,,,,,,,4
94202,94612,5/8/1944,MTO,USA,A36,MARCIANISE AIRFIELD,ITALY,41.115481,14.176319,ITALY,VETRALLO,42.32,12.07,,128,500 LB GP (GP-M43/M64),,32,,,,,,,,,,32
95984,96400,4/19/1945,,GREAT BRITAIN,LIB,"""TORTORELLA, FOGGIA""",ITALY,42.48,13.55,,MALALBERGE TOWN - ROADS AND SUPPLY DUMPS,44.72,11.53,60,,,,,,,,0,,,,0,,246.5
97383,97805,5/11/1944,PTO,NEW ZEALAND,TBF AVENGER,ESPIRITU SANTO,NEW HEBRIDES,-15.25,166.833333,SOLOMON ISLANDS,MOTUPENA POINT,-6.583333333,155.0833333,,36,500 LB GP (GP-M43/M64),18000,9,,,,0,,,,0,18000,9
98209,98631,5/12/1944,PTO,NEW ZEALAND,TBF AVENGER,ESPIRITU SANTO,NEW HEBRIDES,-15.25,166.833333,,MATUPI ISLAND,-4.25,152.2,,24,500 LB GP (GP-M43/M64),12000,6,,,,0,,,,0,12000,6
99778,100201,5/13/1944,MTO,USA,A36,MARCIANISE AIRFIELD,ITALY,41.115481,14.176319,ITALY,PIGLIO,41.82,13.13,,168,500 LB GP (GP-M43/M64),,42,,,,,,,,,,42
99810,100233,5/13/1944,MTO,USA,A36,MARCIANISE AIRFIELD,ITALY,41.115481,14.176319,ITALY,PICO,41.45,13.58,,16,500 LB GP (GP-M43/M64),,4,,,,,,,,,,4
100021,100444,8/19/1941,MTO,GREAT BRITAIN,,KHARTOUM,SUDAN,15.58,32.52,ETHIOPIA,WOLCHEFIT & DEBARECH,13.183,37.95,,,,0,,,,,,,,,,0,0
100503,100929,11/17/1944,MTO,GREAT BRITAIN,LIB,"""TORTORELLA, FOGGIA""",ITALY,42.48,13.55,GREECE,VINCENZA A/D,45.55,11.57,,,,,,,,,0,,,,0,,104.625
101017,101443,5/14/1944,MTO,USA,A36,MARCIANISE AIRFIELD,ITALY,41.115481,14.176319,ITALY,TERRACINA,41.27,13.25,,16,500 LB GP (GP-M43/M64),,4,,,,,,,,,,4
101785,102211,5/15/1944,MTO,USA,A36,MARCIANISE AIRFIELD,ITALY,41.115481,14.176319,ITALY,ESPERIA,41.38,13.68,,16,500 LB GP (GP-M43/M64),,4,,,,,,,,,,4
102077,102504,11/19/1944,MTO,GREAT BRITAIN,LIB,"""TORTORELLA, FOGGIA""",ITALY,42.48,13.55,YUGOSLAVIA,NOVI PAZAR-SJENICA,43.13,20.48,,,,,,,,,0,,,,0,,33.25
102078,102505,11/19/1944,MTO,GREAT BRITAIN,LIB,"""TORTORELLA, FOGGIA""",ITALY,42.48,13.55,YUGOSLAVIA,SJENICA-PRIBEJ,42.89,18.96,,,,,,,,,0,,,,0,,47.5
102084,102511,11/19/1944,,GREAT BRITAIN,LIB,"""TORTORELLA, FOGGIA""",ITALY,42.48,13.55,,PODGORICA BRIDGE & TROOP CONCENTRATIONS,42.43,19.28,,,,,,,,,0,,,,0,,251.625
102247,102674,5/16/1944,MTO,USA,A36,SANTA MARIA AIRFIELD,ITALY,40.838125,14.349381,ITALY,SAN GIOVANNI,38.22,15.22,,8,500 LB GP (GP-M43/M64),,2,,,,,,,,,,2
102982,103409,11/20/1944,,GREAT BRITAIN,LIB,"""TORTORELLA, FOGGIA""",ITALY,42.48,13.55,,VISEGRAD RIVER PONTOON BRIDGE,43.78,19.3,,,,,,,,,0,,,,0,,116.5
105066,105496,11/22/1944,,GREAT BRITAIN,LIB,"""TORTORELLA, FOGGIA""",ITALY,42.48,13.55,,SZOMBATHELY M/Y,47.23,16.62,,,,,,,,,0,,,,0,,125.375
105655,106086,5/21/1944,MTO,USA,A36,MARCIANISE AIRFIELD,ITALY,41.115481,14.176319,ITALY,VITERBO,42.42,12.12,,96,500 LB GP (GP-M43/M64),,24,,,,,,,,,,24
105771,106202,11/23/1944,ETO,GREAT BRITAIN,LIB,"""TORTORELLA, FOGGIA""",ITALY,42.48,13.55,CZECHOSLOVAKIA,UZICE TOWN,49.87,14.98,,,,,,,,,0,,,,0,,93.75
105790,106221,11/23/1944,MTO,GREAT BRITAIN,LIB,"""TORTORELLA, FOGGIA""",ITALY,42.48,13.55,YUGOSLAVIA,ROGATICA,43.8,19,,,,,,,,,0,,,,0,,122.625
106440,106872,5/22/1944,PTO,NEW ZEALAND,TBF AVENGER,ESPIRITU SANTO,NEW HEBRIDES,-15.25,166.833333,BISMARK ARCHIPELAGO,TALILI BAY,-4.183333333,152.1166667,,144,500 LB GP (GP-M43/M64),72000,36,,,,0,,,,0,72000,36
106441,106873,5/22/1944,MTO,USA,A36,MARCIANISE AIRFIELD,ITALY,41.115481,14.176319,ITALY,VALMONTONE,41.77,12.95,,100,500 LB GP (GP-M43/M64),,25,,,,,,,,,,25
106462,106894,5/22/1944,MTO,USA,A36,MARCIANISE AIRFIELD,ITALY,41.115481,14.176319,ITALY,VALLECORSA,41.42,13.45,,16,500 LB GP (GP-M43/M64),,4,,,,,,,,,,4
108405,108839,5/24/1944,MTO,USA,A36,MARCIANISE AIRFIELD,ITALY,41.115481,14.176319,ITALY,SUBIACO,41.93,13.1,,12,500 LB GP (GP-M43/M64),,3,,,,,,,,,,3
108406,108840,5/24/1944,MTO,USA,A36,MARCIANISE AIRFIELD,ITALY,41.115481,14.176319,ITALY,CICILIANO,41.92,12.88,,12,500 LB GP (GP-M43/M64),,3,,,,,,,,,,3
110012,110447,5/25/1944,MTO,USA,A36,MARCIANISE AIRFIELD,ITALY,41.115481,14.176319,ITALY,FROSINONE,41.63,13.37,,16,500 LB GP (GP-M43/M64),,4,,,,,,,,,,4
110021,110456,5/25/1944,MTO,USA,A36,MARCIANISE AIRFIELD,ITALY,41.115481,14.176319,ITALY,VELLETRI,41.68,12.78,,8,500 LB GP (GP-M43/M64),,2,,,,,,,,,,2
110679,111115,4/25/1945,,GREAT BRITAIN,LIB,"""TORTORELLA, FOGGIA""",ITALY,42.48,13.55,,FREILASSING M/Y,47.83,12.98,83,,,,,,,,0,,,,0,,296.5
110834,111270,5/25/1944,,GREAT BRITAIN,LIB,"""TORTORELLA, FOGGIA""",ITALY,42.48,13.55,,VITERBO ROADS,44.55,23.52,,,,,,,,,0,,,,0,,115.5
110860,111296,5/26/1944,MTO,USA,A36,MARCIANISE AIRFIELD,ITALY,41.115481,14.176319,ITALY,BRACCIANO,42.08,12.17,,16,500 LB GP (GP-M43/M64),,4,,,,,,,,,,4
111560,112020,5/26/1944,,GREAT BRITAIN,LIB,"""TORTORELLA, FOGGIA""",ITALY,42.48,13.55,,VITERBO ROADS,44.4,8.95,,,,,,,,,0,,,,0,,116
111655,112115,11/27/1941,MTO,SOUTH AFRICA,,KHARTOUM,SUDAN,15.58,32.52,ETHIOPIA,GONDAR AREA,12.6,37.4667,,,,0,,,,,,,,,,0,0
112064,112525,12/10/1941,PTO,USA,B17,CLARK FIELD,PHILLIPINES,15.18583333,120.5602778,PHILIPPINE ISLANDS,APARRI,18.5,121.61666,20,,100 LB GP (GP-M30),2000,1,,,,0,,,,0,2000,1
112089,112550,12/12/1941,PTO,USA,B17,CLARK FIELD,PHILLIPINES,15.18583333,120.5602778,PHILIPPINE ISLANDS,VIGAN /LINGHAYEN GULF,17.583333,120.3333,,,,,,,,,0,,,,0,0,
112092,112553,12/14/1941,PTO,USA,B17,CLARK FIELD,PHILLIPINES,15.18583333,120.5602778,PHILIPPINE ISLANDS,LEGASPI,14.5915883,120.9771887,,8,600 LB GP (GP-M32),4800,2.4,,,,0,,,,0,4800,2.4
112345,112806,12/22/1941,PTO,USA,B17,BATCHELOR FIELD,AUSTRALIA,-13.05587222,131.0279667,PHILIPPINE ISLANDS,DAVAO,7.05,125.65,,33,500 LB GP (GP-M43/M64),16500,8.25,,,,0,,,,0,16500,8.25
112353,112814,12/23/1941,PTO,USA,B17,DEL MONTE,PHILLIPINES,8.361552778,124.833325,PHILIPPINE ISLANDS,VIGAN /LINGHAYEN GULF,17.583333,120.3333,,14,300 LB GP (GP-31),4200,2.1,,,,0,,,,0,4200,2.1
112367,112828,12/23/1941,PTO,USA,B17,DEL MONTE,PHILLIPINES,8.361552778,124.833325,PHILIPPINE ISLANDS,DAVAO,7.0764,125.6129,,,,,,,,,0,,,,0,0,
112368,112829,12/24/1941,PTO,USA,B17,DEL MONTE,PHILLIPINES,8.361552778,124.833325,PHILIPPINE ISLANDS,DAVAO,7.1255,125.6458,,14,300 LB GP (GP-31),4200,2.1,,,,0,,,,0,4200,2.1
112371,112832,12/25/1941,PTO,USA,B17,DEL MONTE,PHILLIPINES,8.361552778,124.833325,PHILIPPINE ISLANDS,DAVAO,7.05,125.65,,7,300 LB GP (GP-31),2100,1.05,,,,0,,,,0,2100,1.05
112786,113247,1/4/1942,PTO,USA,B17,SAMARINDA,BORNEO,-0.5,117.15,PHILIPPINE ISLANDS,MALALAG BAY,6,125,,32,600 LB GP (GP-M32),19200,9.6,,,,0,,,,0,19200,9.6
112922,113383,5/27/1944,,GREAT BRITAIN,LIB,"""TORTORELLA, FOGGIA""",ITALY,42.48,13.55,,VITERBO ROADS,43.53,10.33,,,,,,,,,0,,,,0,,89
113157,113618,1/9/1942,PTO,USA,B17,KENDARI,INDONESIA,-4.1,122.4333333,PHILIPPINE ISLANDS,MALALAG BAY,5.8333,123.3,,0,600 LB GP (GP-M32),,,,,,0,,,,0,0,
113209,113670,1/11/1942,PTO,USA,B17,KENDARI,INDONESIA,-4.1,122.4333333,NETHERLANDS EAST INDIES,TARAKAN,3.35,117.566667,,12,600 LB GP (GP-M32),7200,3.6,,,,0,,,,0,7200,3.6
113562,114023,1/15/1942,PTO,USA,B17,MALANG,INDONESIA,-7.977777778,112.6280556,MALAY STATES,SOENGAI PATANI,5.643056,100.489722,270,70,100 LB GP (GP-M30),7000,3.5,,,,0,,,,0,7000,3.5
113593,114054,1/16/1942,PTO,USA,B24,KENDARI,INDONESIA,-4.1,122.4333333,INDONESIA,LANGOAN,1.155277778,124.8408333,195,36,100 LB GP (GP-M30),3600,1.8,,,,0,,,,0,3600,1.8
113594,114055,1/16/1942,PTO,USA,B17,KENDARI,INDONESIA,-4.1,122.4333333,INDONESIA,MANADO BAY,1.493056,124.841389,20,,100 LB GP (GP-M30),2000,1,,,,0,,,,0,2000,1
113620,114081,1/19/1942,PTO,USA,B17,MALANG,INDONESIA,-7.977777778,112.6280556,PHILIPPINE ISLANDS,AP'S JOLO,5.983333333,121.1333333,63,,100 LB GP (GP-M30),6300,3.15,,,,0,,,,0,6300,3.15
113627,114088,1/21/1942,CBI,GREAT BRITAIN,BLEN,"""MINGALADON AIRFIELD, RANGOON""",BURMA,16.907305,96.133222,THAILAND OR SIAM,MESARIENG AIRFIELD,18.1578,97.9336,,24,250 LB GP (GP-M57),6000,3,,,,,,,,,6000,3
113968,114429,1/23/1942,CBI,GREAT BRITAIN,BLEN,"""MINGALADON AIRFIELD, RANGOON""",BURMA,16.907305,96.133222,BURMA,MESOHD TROOP CONCENTRATION,16.7167,98.5667,,24,250 LB GP (GP-M57),6000,3,,,,,,,,,6000,3
113969,114430,1/23/1942,CBI,GREAT BRITAIN,BLEN,"""MINGALADON AIRFIELD, RANGOON""",BURMA,16.907305,96.133222,THAILAND OR SIAM,RAHENG AIRFIELD,16.8697,99.129,,0,,0,,,,,,,,,,0,
114017,114478,1/26/1942,CBI,GREAT BRITAIN,BLEN,"""MINGALADON AIRFIELD, RANGOON""",BURMA,16.907305,96.133222,BURMA,KAWRAREIK/MYAWADDY ROAD,16.541082,98.529827,,,250 LB GP (GP-M57),7000,3.5,,,,,,,,,7000,3.5
114019,114480,1/27/1942,CBI,GREAT BRITAIN,BLEN,"""MINGALADON AIRFIELD, RANGOON""",BURMA,16.907305,96.133222,THAILAND OR SIAM,BANGKOK DOCKS,13.69583333,100.5858333,,16,250 LB GP (GP-M57),4000,2,,,,,,,,,4000,2
114341,114802,1/28/1942,PTO,USA,B17,MALANG,INDONESIA,-7.977777778,112.6280556,INDONESIA,KENDARI,-3.967488889,122.5947,,52,300 LB GP (GP-31),2400,1.2,,,,0,,,,0,2400,1.2
114342,114803,1/28/1942,PTO,USA,B17,PALEMBANG II,INDONESIA,-2.900277778,104.7,INDONESIA,KUANTAN,3.775,103.2083333,,52,300 LB GP (GP-31),6300,3.15,,,,0,,,,0,2100,1.05
114343,114804,1/28/1942,PTO,USA,B17,PALEMBANG II,INDONESIA,-2.900277778,104.7,INDONESIA,KUALA LAMPHUR,3.1475,101.6933333,,52,300 LB GP (GP-31),6300,3.15,,,,0,,,,0,2100,1.05
114404,114865,2/1/1942,CBI,GREAT BRITAIN,BLEN,"""MINGALADON AIRFIELD, RANGOON""",BURMA,16.907305,96.133222,BURMA,KADO VILLAGE,16.575556,97.659444,,20,250 LB GP (GP-M57),5000,2.5,,,,,,,,,5000,2.5
114410,114871,2/2/1942,PTO,USA,B17,DJOGJA,INDONESIA,-7.766666667,110.3,INDONESIA,BALIKPAPAN,-1.263539,116.8279,,52,300 LB GP (GP-31),14400,7.2,,,,0,,,,0,14400,7.2
114412,114873,2/3/1942,PTO,USA,B17,MALANG,INDONESIA,-7.977777778,112.6280556,INDONESIA,BALIKPAPAN,-1.263539,116.8279,,52,300 LB GP (GP-31),21600,10.8,,,,0,,,,0,21600,10.8
114413,114874,2/3/1942,CBI,GREAT BRITAIN,BLEN,"""MINGALADON AIRFIELD, RANGOON""",BURMA,16.907305,96.133222,BURMA,SMALO ISLAND OFF MARTABAN,16.492097,97.6035831,,8,250 LB GP (GP-M57),2000,1,,,,,,,,,2000,1
114415,114876,2/4/1942,CBI,GREAT BRITAIN,LYSANDER,"""MINGALADON AIRFIELD, RANGOON""",BURMA,16.907305,96.133222,THAILAND OR SIAM,MEHONGSON AIRFIELD,18.75,97.916667,,22,250 LB GP (GP-M57),5500,2.75,,,,,,,,,5500,2.75
114437,114898,2/9/1942,PTO,USA,LB30,DJOGJA,INDONESIA,-7.766666667,110.3,INDONESIA,SINDJAI,-5.1666,120.3,,16,300 LB GP (GP-31),4800,2.4,,,,0,,,,0,12000,2.4
114644,115105,2/10/1942,CBI,GREAT BRITAIN,BLEN,"""MINGALADON AIRFIELD, RANGOON""",BURMA,16.907305,96.133222,BURMA,MINZI TROOP CONCENTRATION,17,97.617,,8,250 LB GP (GP-M57),2000,1,,,,,,,,,2000,1
114703,115164,2/12/1942,PTO,USA,B17,MALANG,INDONESIA,-7.977777778,112.6280556,INDONESIA,MAKASSAR,-5.133333,119.416667,,52,300 LB GP (GP-31),26400,13.2,,,,0,,,,0,26400,13.2
114733,115194,2/14/1942,CBI,GREAT BRITAIN,BLEN,"""MINGALADON AIRFIELD, RANGOON""",BURMA,16.907305,96.133222,BURMA,PAAN G/A,16.933333,97.366667,,24,250 LB GP (GP-M57),6000,3,,,,,,,,,6000,3
114864,115325,5/29/1944,,GREAT BRITAIN,LIB,"""TORTORELLA, FOGGIA""",ITALY,42.48,13.55,,MINING IN DANUBE,45.22,28.58,,72,1000 LB MINES,,36,,,,0,,,,0,,36
114997,115458,12/3/1944,,GREAT BRITAIN,LIB,"""TORTORELLA, FOGGIA""",ITALY,42.48,13.55,,BIOCE ROAD BRIDGES,43.43,20.77,,,,,,,,,0,,,,0,,24.5
115061,115522,2/15/1942,PTO,USA,B17,MALANG,INDONESIA,-7.977777778,112.6280556,INDONESIA,N. OF PALEMBANG,-2.991108,104.756733,,52,300 LB GP (GP-31),12000,6,,,,0,,,,0,12000,6
115062,115523,2/15/1942,CBI,GREAT BRITAIN,BLEN,"""MINGALADON AIRFIELD, RANGOON""",BURMA,16.907305,96.133222,BURMA,THANTON RAIL STATION,21.783333,96.433333,,20,250 LB GP (GP-M57),5000,2.5,,,,,,,,,5000,2.5
115063,115524,2/15/1942,CBI,GREAT BRITAIN,LYSANDER,"""MINGALADON AIRFIELD, RANGOON""",BURMA,16.907305,96.133222,BURMA,DUYINZEK FERRY (DUYINZEIK),16.979722,97.449722,,18,250 LB GP (GP-M57),4500,2.25,,,,,,,,,4500,2.25
115068,115529,2/16/1942,PTO,USA,B17,DJOGJA,INDONESIA,-7.766666667,110.3,INDONESIA,BANJOEASIN RIVER,-2.343611111,104.9225,,52,300 LB GP (GP-31),14400,7.2,,,,0,,,,0,14400,7.2
115083,115544,2/17/1942,CBI,GREAT BRITAIN,LYSANDER,"""MINGALADON AIRFIELD, RANGOON""",BURMA,16.907305,96.133222,BURMA,MARTABAN SHIPPING,16.63333333,96.86666667,,10,250 LB GP (GP-M57),2500,1.25,,,,,,,,,2500,1.25
